Cause,Effect,Weight
V8,V19,0.01661732979118824
V8,V18,0.017505476251244545
V18,V19,0.0190030075609684
V18,V2,0.0191962867975235
V14,V18,0.01974136382341385
V8,V14,0.019988318905234337
V1,V15,0.020070644095540047
V15,V19,0.020144643262028694
V18,V6,0.020235750824213028
V8,V15,0.02054067701101303
V19,V14,0.02069307677447796
V14,V1,0.02082049660384655
V8,V17,0.020875299349427223
V18,V5,0.02092689462006092
V2,V13,0.02125111036002636
V19,V1,0.021330995485186577
V8,V3,0.021637549623847008
V19,V5,0.021668627858161926
V19,V13,0.021700462326407433
V8,V2,0.021762406453490257
V18,V0,0.021874742582440376
V8,V13,0.021898983046412468
V2,V19,0.022056549787521362
V6,V17,0.022080590948462486
V14,V13,0.02221282571554184
V15,V7,0.022474447265267372
V18,V4,0.022484028711915016
V1,V13,0.022594502195715904
V18,V1,0.023559503257274628
V5,V14,0.02357061207294464
V6,V3,0.023686833679676056
V19,V12,0.023837270215153694
V4,V17,0.023881278932094574
V8,V5,0.023907169699668884
V19,V16,0.023946115747094154
V5,V6,0.023996679112315178
V11,V12,0.02401869185268879
V8,V6,0.024470731616020203
V18,V11,0.024579329416155815
V19,V7,0.024794628843665123
V16,V3,0.024932073429226875
V13,V3,0.02504749782383442
V6,V13,0.025118215009570122
V12,V5,0.02519109658896923
V2,V17,0.02535221539437771
V14,V7,0.025430232286453247
V2,V5,0.025542497634887695
V8,V4,0.02566784806549549
V12,V4,0.02569151483476162
V16,V15,0.02569510228931904
V8,V10,0.025727255269885063
V17,V16,0.02591228485107422
V14,V17,0.025979237630963326
V8,V7,0.02611214853823185
V0,V15,0.02613658271729946
V4,V5,0.02614322118461132
V1,V10,0.026219932362437248
V10,V19,0.026243580505251884
V7,V6,0.02634182572364807
V6,V10,0.02662797085940838
V18,V16,0.026631930842995644
V14,V0,0.026827605441212654
V0,V17,0.026828765869140625
V18,V9,0.026831695809960365
V15,V3,0.02696387469768524
V19,V11,0.026970645412802696
V5,V3,0.026971174404025078
V18,V10,0.027035973966121674
V15,V2,0.02704319916665554
V18,V3,0.027171075344085693
V3,V17,0.027280280366539955
V14,V3,0.027339724823832512
V15,V10,0.027425460517406464
V0,V13,0.027470417320728302
V16,V14,0.027488550171256065
V5,V7,0.027684597298502922
V15,V13,0.027878202497959137
V17,V11,0.028000397607684135
V1,V3,0.028014004230499268
V13,V4,0.028120294213294983
V16,V7,0.028667880222201347
V3,V9,0.02868199534714222
V16,V10,0.028903698548674583
V5,V9,0.028997743502259254
V0,V6,0.029141215607523918
V4,V16,0.029178276658058167
V17,V9,0.029457785189151764
V14,V12,0.02960001677274704
V12,V10,0.029903754591941833
V10,V5,0.029916375875473022
V8,V12,0.029955245554447174
V5,V16,0.03004060499370098
V15,V11,0.030262090265750885
V7,V18,0.03059288300573826
V17,V7,0.030834369361400604
V13,V9,0.030886376276612282
V7,V9,0.030974887311458588
V14,V4,0.031208544969558716
V6,V14,0.031246721744537354
V1,V4,0.03148404136300087
V7,V12,0.03172076866030693
V18,V15,0.0317925401031971
V17,V19,0.03249901533126831
V17,V15,0.032638851553201675
V0,V10,0.03291697800159454
V13,V11,0.03314617648720741
V8,V9,0.03349553793668747
V12,V13,0.033543121069669724
V12,V9,0.03376239165663719
V14,V10,0.034175772219896317
V11,V5,0.03430359810590744
V10,V9,0.03441537544131279
V0,V7,0.034831639379262924
V8,V0,0.03488455340266228
V0,V3,0.03492719307541847
V11,V0,0.0373043455183506
V16,V13,0.03736168518662453
V0,V9,0.03791768476366997
V3,V11,0.03794071078300476
V14,V15,0.03824552521109581
V16,V9,0.038482505828142166
V0,V12,0.03853556141257286
V7,V1,0.038626719266176224
V4,V15,0.039323970675468445
V11,V16,0.039366189390420914
V10,V13,0.04022135213017464
V18,V17,0.0417955256998539
V6,V12,0.042314037680625916
V8,V16,0.045606404542922974
V17,V1,0.04588921740651131
V10,V11,0.051322419196367264
V4,V19,0.05742476508021355
V5,V13,0.058101195842027664
V4,V9,0.05927189812064171
V6,V15,0.05967973172664642
V1,V0,0.060805317014455795
V16,V2,0.06109846755862236
V1,V9,0.061618342995643616
V19,V9,0.06350347399711609
V8,V11,0.06525295227766037
V3,V7,0.0656120777130127
V12,V15,0.06641408056020737
V3,V19,0.09399235993623734
V1,V2,0.09424564242362976
V2,V11,0.09510061889886856
V2,V3,0.09964396804571152
V6,V19,0.10085529834032059
V4,V11,0.10193123668432236
V0,V19,0.11494337767362595
V6,V11,0.12017267197370529
V5,V15,0.12033850699663162
V15,V9,0.12085359543561935
V7,V11,0.15083558857440948
V6,V9,0.15544770658016205
V1,V11,0.16931958496570587
V13,V17,0.18203115463256836
V10,V17,0.18575294315814972
V2,V9,0.19076035916805267
V4,V3,0.1909424066543579
V1,V16,0.19487641751766205
V2,V10,0.20172245800495148
V12,V17,0.20566804707050323
V11,V9,0.218969464302063
V12,V18,0.2302822470664978
V2,V0,0.23293079435825348
V7,V13,0.23334182798862457
V5,V17,0.23390376567840576
V12,V16,0.24801291525363922
V6,V16,0.25783994793891907
V4,V6,0.2606602609157562
V13,V18,0.2730565369129181
V3,V12,0.29843947291374207
V4,V7,0.3409125506877899
V2,V14,0.34137436747550964
V0,V4,0.34515857696533203
V0,V5,0.34907522797584534
V1,V12,0.35860422253608704
V4,V10,0.35974541306495667
V2,V12,0.36292171478271484
V0,V16,0.36599430441856384
V9,V14,0.3670518100261688
V2,V7,0.3825047016143799
V2,V4,0.39060965180397034
V1,V5,0.398258239030838
V2,V6,0.4139762222766876
V1,V6,0.4189588725566864
V11,V14,0.429974228143692
V3,V10,0.432441383600235
V10,V7,0.44997963309288025
V1,V8,0.4503237009048462
